gender,SeniorCitizen,Partner,Dependents,tenure,tenure_scaled,PhoneService,MultipleLines,Internet_DSL,Internet_Fiber,Internet_No,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_month,Contract_1year,Contract_2year,PaperlessBilling,PM_electronic_check,PM_mailed_check,PM_bank_transfer,PM_credit_card,MonthlyCharges,MonthlyCharges_scaled,TotalCharges,TotalCharges_scaled,Churn
0,0,0,0,3,0.04166666667,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,54.2,0.3577114428,140.4,0.01616617539,0
0,0,0,0,59,0.8194444444,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.45,0.06169154229,1493.1,0.1719210575,0
0,0,1,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,69.4,0.5089552239,69.4,0.007990972734,1
1,0,1,0,42,0.5833333333,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,40.15,0.2179104478,1626.05,0.1872294123,0
0,0,0,0,7,0.09722222222,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74.9,0.563681592,541.15,0.0623100129,1
1,0,1,0,67,0.9305555556,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.6,0.07313432836,1784.9,0.2055199889,0
1,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.35,0.5184079602,70.35,0.008100359248,0
1,0,1,0,66,0.9166666667,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,91.7,0.7308457711,6075.9,0.6996016028,0
0,0,0,0,61,0.8472222222,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,89.2,0.7059701493,5500.6,0.6333594326,0
1,0,1,1,4,0.05555555556,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24.1,0.05820895522,73.1,0.008417004422,0
0,1,1,0,42,0.5833333333,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,74.15,0.5562189055,3229.4,0.3718450626,1
0,0,1,1,64,0.8888888889,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,53.85,0.3542288557,3399.85,0.3914713062,0
0,1,1,0,54,0.75,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,115.6,0.9686567164,6431.05,0.7404948876,0
1,0,0,0,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,19.75,0.01492537313,19.75,0.002274088062,0
1,0,1,1,54,0.75,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24.05,0.05771144279,1230.9,0.1417303795,0
0,0,0,1,18,0.25,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.3,0.07014925373,454.65,0.0523500829,0
1,0,0,0,3,0.04166666667,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,84.3,0.6572139303,235.05,0.02706452653,0
0,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.1,0.515920398,70.1,0.008071573324,1
0,0,1,1,72,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,89.75,0.7114427861,6595.9,0.7594763265,0
1,1,1,0,60,0.8333333333,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,97.95,0.7930348259,5867,0.675548084,0
0,0,1,1,11,0.1527777778,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,20,0.01741293532,196.35,0.02260846536,0
0,0,0,1,12,0.1666666667,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,78.3,0.5975124378,909.25,0.1046944086,1
1,0,1,1,61,0.8472222222,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,103.9,0.852238806,6449.15,0.7425789886,0
0,0,0,0,39,0.5416666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.7,0.02437810945,762.45,0.08779131356,0
1,0,0,0,55,0.7638888889,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,96.8,0.7815920398,5283.95,0.6084135501,1
0,0,0,0,17,0.2361111111,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,94.4,0.7577114428,1617.5,0.1862449337,1
1,0,0,0,37,0.5138888889,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.15,0.01890547264,785.75,0.09047416175,0
0,0,1,0,72,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,26,0.07711442786,1776,0.20449521,0
1,1,1,0,72,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,77.35,0.5880597015,5396.25,0.6213441875,0
0,0,0,0,8,0.1111111111,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,66.05,0.4756218905,574.5,0.06615005527,0
0,0,1,1,22,0.3055555556,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.9,0.01641791045,400.3,0.04609202284,0
0,0,0,0,1,0.01388888889,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,84.3,0.6572139303,84.3,0.009706613854,1
0,0,0,0,38,0.5277777778,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,68.15,0.4965174129,2656.3,0.3058562085,0
1,0,0,1,17,0.2361111111,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,80.85,0.6228855721,1445.95,0.1664920321,0
0,1,0,0,70,0.9722222222,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,75.5,0.5696517413,5212.65,0.6002038043,0
0,1,1,1,72,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,92.45,0.7383084577,6440.25,0.7415542097,1
0,0,0,0,28,0.3888888889,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80.6,0.62039801,2244.95,0.2584918478,0
0,0,0,0,15,0.2083333333,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,83.2,0.6462686567,1130,0.1301123803,0
1,0,1,1,72,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,87.55,0.6895522388,6463.15,0.7441910004,0
0,1,1,0,11,0.1527777778,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,99.55,0.8089552239,1131.2,0.1302505527,1
1,1,0,0,8,0.1111111111,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,81.25,0.6268656716,585.95,0.06746845063,1
0,0,1,0,57,0.7916666667,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,109.4,0.9069651741,6252.7,0.7199590088,0
1,0,1,1,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19.95,0.01691542289,19.95,0.002297116802,1
0,0,1,0,46,0.6388888889,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,45.55,0.271641791,2062.15,0.2374435796,0
1,0,1,0,30,0.4166666667,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.7,0.02437810945,587.1,0.06760086588,0
1,1,1,0,10,0.1388888889,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,75.3,0.5676616915,720.45,0.08295527819,0
1,0,1,0,23,0.3194444444,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,99.25,0.8059701493,2186.4,0.2517501842,1
1,0,0,0,32,0.4444444444,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,93.4,0.747761194,2979.3,0.3430476234,0
1,0,0,0,13,0.1805555556,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,73.75,0.552238806,956.65,0.11015222,0
0,0,0,0,39,0.5416666667,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,80.45,0.6189054726,3201.55,0.3686383106,1
0,0,0,0,44,0.6111111111,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,88.15,0.6955223881,3973.2,0.4574889462,0
1,1,0,0,9,0.125,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,49.2,0.307960199,447.9,0.05157286293,0
0,0,1,0,67,0.9305555556,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.65,0.01393034826,1335.2,0.1537398674,0
1,0,1,1,9,0.125,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,79.35,0.607960199,661.25,0.07613877119,1
0,0,0,0,15,0.2083333333,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,79.75,0.6119402985,1111.85,0.1280225221,1
0,0,1,0,71,0.9861111111,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,105.15,0.8646766169,7555,0.8699106485,0
1,0,0,0,1,0.01388888889,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,49,0.3059701493,49,0.005642041268,0
0,0,1,1,30,0.4166666667,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,100.05,0.8139303483,3046.15,0.3507449797,1
1,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.35,0.5084577114,69.35,0.007985215549,1
1,0,1,0,17,0.2361111111,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,49.8,0.3139303483,836.35,0.09630043294,0
0,0,0,0,3,0.04166666667,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,85.8,0.6721393035,272.2,0.03134211496,1
1,0,1,1,67,0.9305555556,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,79.7,0.6114427861,5293.4,0.6095016581,1
1,0,0,0,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.95,0.02686567164,20.95,0.002412260501,0
0,1,0,0,1,0.01388888889,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,50.55,0.3213930348,50.55,0.005820514001,1
0,1,1,0,32,0.4444444444,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,79.3,0.6074626866,2570,0.2959193073,0
1,0,1,1,41,0.5694444444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19.5,0.01243781095,798.2,0.09190770081,0
1,0,1,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,80.55,0.6199004975,80.55,0.009274824982,1
0,0,0,0,1,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,44.15,0.2577114428,44.15,0.005083594326,0
0,0,1,1,12,0.1666666667,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,84.5,0.6592039801,916.9,0.1055752579,1
1,0,1,1,62,0.8611111111,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,105.5,0.868159204,6487.2,0.7469602063,0
0,0,0,0,22,0.3055555556,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,84.3,0.6572139303,1855.65,0.2136664057,1
0,0,0,1,17,0.2361111111,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,92.7,0.7407960199,1556.85,0.1792614683,0
0,0,1,1,72,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26.25,0.07960199005,1988.05,0.2289114315,0
1,0,1,1,56,0.7777777778,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,96.95,0.7830845771,5432.2,0.6254836035,0
0,0,0,0,9,0.125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.45,0.02189054726,147.55,0.01698945284,0
1,0,1,0,72,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,115.8,0.9706467662,8424.9,0.9700741525,0
1,0,0,0,20,0.2777777778,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,108.2,0.8950248756,2203.7,0.2537421702,0
1,0,1,1,19,0.2638888889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.2,0.01940298507,387.4,0.04460666912,0
1,0,0,0,2,0.02777777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,67.75,0.4925373134,116.65,0.01343151253,1
1,0,0,0,53,0.7361111111,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,54.9,0.3646766169,3045.75,0.3506989223,0
0,1,0,0,27,0.375,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,85.25,0.6666666667,2287.25,0.2633624263,1
1,0,0,0,6,0.08333333333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.15,0.01890547264,130.5,0.01502625276,0
1,0,1,1,9,0.125,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,90.35,0.7174129353,767.9,0.08841884672,0
0,0,1,1,8,0.1111111111,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,55.75,0.3731343284,446.8,0.05144620486,0
0,0,1,1,71,0.9861111111,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,114.6,0.9587064677,8100.25,0.9326927506,0
0,0,0,0,10,0.1388888889,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,80.05,0.6149253731,830.7,0.09564987104,1
1,0,0,0,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,0.01741293532,20,0.002302873987,1
0,0,1,0,71,0.9861111111,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,66.8,0.4830845771,4689.15,0.5399260777,0
1,0,1,0,68,0.9444444444,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,100.3,0.8164179104,6754.35,0.7777208456,0
1,0,0,0,34,0.4722222222,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,105.35,0.8666666667,3540.65,0.4076835391,0
1,0,0,0,26,0.3611111111,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,85.2,0.6661691542,2184.6,0.2515429256,0
0,0,0,0,22,0.3055555556,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,48.8,0.3039800995,1054.6,0.1214305453,1
1,0,0,0,7,0.09722222222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,18.95,0.006965174129,130.55,0.01503200995,0
0,0,1,0,20,0.2777777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,69.8,0.5129353234,1540.35,0.1773615973,0
0,0,1,0,60,0.8333333333,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,106.15,0.8746268657,6411.25,0.7382150424,0
1,0,1,1,72,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.55,0.02288557214,1432.55,0.1649491065,0
0,1,1,0,72,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,105.75,0.8706467662,7629.85,0.8785291544,0
1,0,0,0,4,0.05555555556,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25.25,0.06965174129,101.9,0.01173314296,0
1,0,1,1,16,0.2222222222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.75,0.01492537313,313.4,0.03608603537,0
0,1,1,0,62,0.8611111111,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,104.85,0.8616915423,6312.9,0.7268906595,0
0,0,0,0,10,0.1388888889,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,60.95,0.4248756219,629.55,0.07248871592,0
1,0,0,0,31,0.4305555556,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,81.15,0.6258706468,2640.55,0.3040426953,0
0,0,1,0,71,0.9861111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.1,0.008457711443,1372.45,0.1580289702,0
1,0,0,0,58,0.8055555556,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.8,0.02537313433,1212.25,0.1395829495,0
1,0,1,1,70,0.9722222222,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,90.15,0.7154228856,6237.05,0.7181570099,0
0,0,1,0,71,0.9861111111,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,90.1,0.7149253731,6310.9,0.7266603721,0
1,1,0,0,69,0.9583333333,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,74.1,0.555721393,5031,0.5792879514,0
0,1,0,0,1,0.01388888889,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,85.05,0.6646766169,85.05,0.009792971629,1
0,0,1,1,72,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,118.75,1,8672.45,0.9985779753,0
0,0,1,0,26,0.3611111111,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,85.9,0.6731343284,2196.45,0.2529073784,0
0,0,1,0,33,0.4583333333,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,95,0.763681592,3008.15,0.3463695192,0
0,0,1,1,10,0.1388888889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.15,0.01890547264,220.8,0.02542372881,0
0,1,0,0,57,0.7916666667,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,101.3,0.8263681592,5779.6,0.6654845247,0
0,0,0,0,10,0.1388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,21.2,0.02935323383,222.65,0.02563674466,0
0,0,1,1,39,0.5416666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,24.2,0.0592039801,914.6,0.1053104274,0
0,0,0,0,11,0.1527777778,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.3,0.02039800995,246.3,0.02835989315,0
0,0,1,1,21,0.2916666667,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,102.8,0.8412935323,2110.15,0.2429704772,1
0,0,1,1,68,0.9444444444,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,85.3,0.6671641791,5560,0.6401989683,0
1,0,0,0,18,0.25,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,89.6,0.7099502488,1633,0.188029661,0
0,0,0,0,6,0.08333333333,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,99.95,0.8129353234,547.65,0.06305844694,1
1,0,0,0,18,0.25,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,56.25,0.3781094527,969.85,0.1116721168,0
0,0,1,1,52,0.7222222222,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,50.95,0.3253731343,2610.65,0.3005998987,0
1,0,1,1,56,0.7777777778,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,115.85,0.9711442786,6567.9,0.7562523029,0
1,0,0,0,45,0.625,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,103.65,0.8497512438,4747.85,0.5466850129,0
0,0,0,0,67,0.9305555556,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,26.1,0.07810945274,1759.55,0.2026010962,0
1,0,1,0,3,0.04166666667,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,35.1,0.1676616915,101.1,0.011641028,0
1,1,0,0,65,0.9027777778,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,99.1,0.8044776119,6496.15,0.7479907424,0
1,0,1,0,63,0.875,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,67.25,0.4875621891,4234.15,0.4875356945,0
0,0,1,1,11,0.1527777778,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25,0.0671641791,300.7,0.03462371039,0
1,0,0,1,1,0.01388888889,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,59.55,0.4109452736,59.55,0.006856807296,0
1,0,0,0,55,0.7638888889,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,77.8,0.5925373134,4323.35,0.4978065125,0
1,0,1,1,25,0.3472222222,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,55.1,0.3666666667,1466.1,0.1688121776,0
1,0,1,0,72,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,117.8,0.9905472637,8684.8,1,1
0,0,1,0,72,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,24.15,0.05870646766,1776.45,0.2045470247,0
0,0,0,1,65,0.9027777778,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,45.25,0.2686567164,2933.95,0.3378258567,0
0,1,0,0,54,0.75,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,79.5,0.6094527363,4370.25,0.503206752,1
1,0,1,1,7,0.09722222222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.25,0.01990049751,144.35,0.016620993,0
0,0,1,0,72,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,64.75,0.4626865672,4804.75,0.5532366894,0
1,0,1,0,21,0.2916666667,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,54.6,0.3616915423,1125.2,0.1295596905,0
0,0,0,0,2,0.02777777778,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,20.7,0.02437810945,39.85,0.004588476419,0
1,1,0,0,4,0.05555555556,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,94.75,0.7611940299,422.4,0.0486366986,0
1,0,1,0,3,0.04166666667,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,79.65,0.6109452736,251.75,0.02898742631,1
1,0,1,0,72,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,115.8,0.9706467662,8332.15,0.9593945744,0
0,0,0,0,6,0.08333333333,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,49.45,0.3104477612,314.6,0.03622420781,0
1,0,0,0,52,0.7222222222,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,83.8,0.652238806,4331.4,0.4987334193,0
1,1,1,0,69,0.9583333333,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,95.35,0.7671641791,6382,0.7348470892,0
1,0,0,0,8,0.1111111111,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,94.7,0.7606965174,740.3,0.08524088062,1
0,1,0,0,8,0.1111111111,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,74.05,0.5552238806,600.15,0.06910349116,0
0,1,0,0,63,0.875,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,89.6,0.7099502488,5538.8,0.6377579219,0
1,0,0,0,60,0.8333333333,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,116.6,0.9786069652,7049.5,0.8117055085,0
0,0,1,0,12,0.1666666667,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,54.2,0.3577114428,690.5,0.07950672439,0
0,0,0,0,13,0.1805555556,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,19.3,0.01044776119,279.3,0.03215963522,0
1,0,0,0,22,0.3055555556,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,65.05,0.4656716418,1427.55,0.164373388,0
1,0,0,0,5,0.06944444444,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,92.5,0.7388059701,452.7,0.05212555269,1
0,0,1,1,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.45,0.01194029851,19.45,0.002239544952,1
0,0,1,1,72,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24.05,0.05771144279,1709.15,0.1967978537,0
0,0,0,0,2,0.02777777778,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18.75,0.004975124378,53.15,0.00611988762,0
0,0,1,1,40,0.5555555556,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20.15,0.01890547264,777.35,0.08950695468,0
1,0,1,1,44,0.6111111111,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,0.01741293532,860.85,0.09912145357,0
1,1,1,0,71,0.9861111111,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,71,0.5248756219,5012.1,0.5771117354,0
0,0,0,0,2,0.02777777778,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,75.55,0.5701492537,166.3,0.0191483972,1
1,1,0,0,26,0.3611111111,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,93.6,0.7497512438,2404.1,0.2768169676,0
1,0,1,1,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70,0.5149253731,70,0.008060058954,1
0,0,0,0,1,0.01388888889,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,24.4,0.06119402985,24.4,0.002809506264,0
1,0,1,1,65,0.9027777778,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,74.8,0.5626865672,4820.15,0.5550099024,1
1,0,0,0,3,0.04166666667,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,65.25,0.4676616915,209.9,0.02416866249,0
1,0,0,0,13,0.1805555556,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,50.55,0.3213930348,610.75,0.07032401437,0
0,0,1,0,33,0.4583333333,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,104.4,0.8572139303,3409.6,0.3925939573,1
0,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,70.7,0.5218905473,70.7,0.008140659543,0
1,0,1,1,4,0.05555555556,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,45.25,0.2686567164,155.35,0.01788757369,0
1,0,0,0,2,0.02777777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.3,0.5179104478,144,0.0165806927,0
1,0,1,0,72,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,108.95,0.9024875622,7875,0.9067566323,0
0,0,1,1,37,0.5138888889,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26.45,0.0815920398,911.6,0.1049649963,0
0,0,0,0,15,0.2083333333,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,86.2,0.676119403,1270.2,0.1462555269,1
0,0,0,0,23,0.3194444444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,19.65,0.01393034826,478.1,0.05505020265,0
